meeting_year,meeting_type,meeting_number,meeting_name,paper_type,paper_number,has_revisions,one_revision_name,agendas,parties,one_revision_url
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,13,False,Prior assessment of a proposed Antarctic Specially Protected Area at Danger Islands Archipelago (North-eastern Antarctic Peninsula),CEP 9a,Germany | United States,https://documents.ats.aq/ATCM44/wp/ATCM44_wp013_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,14,False,Do the Environmental Guidelines for operation of Remotely Piloted Air-craft Systems (RPAS) in Antarctica (v 1.1) need to be revised?,CEP 10c,Germany,https://documents.ats.aq/ATCM44/wp/ATCM44_wp014_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,15,False,"Proposal for a new Antarctic Specially Protected Area in parts of the Western Sør Rondane Mountains, Dronning Maud Land, East Antarctic",CEP 9a,Belgium,https://documents.ats.aq/ATCM44/wp/ATCM44_wp015_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,16,False,Review of progress in the implementation of the recommendations identified at the Joint CEP/SC-CAMLR Workshop on Climate Change and Monitoring (2016),CEP 7b,Argentina | Australia | France | United States,https://documents.ats.aq/ATCM44/wp/ATCM44_wp016_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,17,False,Additional COMNAP advice in regards to ATCM review of Resolution on Air Safety in Antarctica,ATCM 13,COMNAP,https://documents.ats.aq/ATCM44/wp/ATCM44_wp017_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,18,False,Report on emergency plans and implementation of natural disaster risk assessment at Antarctic stations,ATCM 13,COMNAP,https://documents.ats.aq/ATCM44/wp/ATCM44_wp018_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,19,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 164 Scullin and Murray Monoliths, Mac.Robertson Land",CEP 9a,Australia,https://documents.ats.aq/ATCM44/wp/ATCM44_wp019_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,20,False,Type localities in Antarctica,CEP 9e,Australia,https://documents.ats.aq/ATCM44/wp/ATCM44_wp020_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,21,False,Communication of CEP science needs to researchers and national science funding agencies,CEP 13,Norway | United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp021_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,22,False,Towards adaptive and sustainable management of Antarctic tourism: Monitoring as a key tool for decision-making,ATCM 17 | CEP 11,Ecuador | Spain | United States,https://documents.ats.aq/ATCM44/wp/ATCM44_wp022_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,23,False,Fifth report of the Intersessional Contact Group on Education and Outreach,ATCM 11,Bulgaria | Belgium | Brazil | Chile | Portugal | Spain | United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp023_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,24,False,An Overview on the Legal Framework on Antarctic Specially Protected Species and Its Application,ATCM 6b | CEP 10b,China,https://documents.ats.aq/ATCM44/wp/ATCM44_wp024_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,25,False,Important Marine Mammals Areas (IMMAs),CEP 10c,France | United Kingdom | Chile | Germany | Monaco | South Africa,https://documents.ats.aq/ATCM44/wp/ATCM44_wp025_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,26,False,Assessing the risk of climate change impacts on Antarctic heritage values,CEP 7b,Argentina | New Zealand | Norway | United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp026_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,27,False,Revisiting CEP strategic priorities and the CEP Five-Year Work Plan,CEP 3,Norway,https://documents.ats.aq/ATCM44/wp/ATCM44_wp027_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,28,False,Guidance for Conservation Management Planning for Historic Sites and Monuments in Antarctica,CEP 9b,United Kingdom | Australia | New Zealand | Norway | United States,https://documents.ats.aq/ATCM44/wp/ATCM44_wp028_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,29,False,Antarctica in a Changing Climate – Implementing ATCM Resolution 8 (2021),ATCM 16,United Kingdom | Australia | Belgium | Finland | France | Germany | Netherlands | Norway | Sweden | United States | SCAR | ASOC,https://documents.ats.aq/ATCM44/wp/ATCM44_wp029_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,30,True,Antarctic Climate Change and the Environment: A Decadal Synopsis. Findings and Policy Recommendations,ATCM 16 | CEP 7a,SCAR,https://documents.ats.aq/ATCM44/wp/ATCM44_wp030_rev1_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,31,True,Antarctic Climate Change and the Environment: A Decadal Synopsis. Research Imperatives,ATCM 16 | CEP 7a,SCAR,https://documents.ats.aq/ATCM44/wp/ATCM44_wp031_rev1_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,32,False,Revision of the Management Plan for Antarctic Specially Protected Area No 127 “Haswell Island” (Haswell Island and the adjacent fast ice field with a colony of emperor penguins),CEP 9a,Russian Federation,https://documents.ats.aq/ATCM44/wp/ATCM44_wp032_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,33,False,Report on Effectiveness of Environmental Impact Assessment in Antarctica,ATCM 6b | CEP 8b,United Kingdom | Netherlands,https://documents.ats.aq/ATCM44/wp/ATCM44_wp033_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,34,False,Report of the CEP Intersessional Contact Group established to develop a Specially Protected Species Action Plan for the emperor penguin,CEP 10b,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp034_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,35,False,Proposal for Development of a Targeted Research and Monitoring Plan for the Emperor Penguins,CEP 10b,China,https://documents.ats.aq/ATCM44/wp/ATCM44_wp035_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,36,False,Report of the Intersessional Contact Group on Permanent Facilities for Tourism and other Non-Governmental Activities in Antarctica,ATCM 17,Netherlands,https://documents.ats.aq/ATCM44/wp/ATCM44_wp036_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,37,False,Report of the CEP Subsidiary Group on Climate Change Response (SGCCR) 2021-2022,CEP 7b,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp037_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,38,False,"Prior assessment of a proposed Antarctic Specially Protected Area on Farrier Col, Horseshoe Island, Marguerite Bay",CEP 9a,Belgium | Türkiye | United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp038_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,39,False,Mapping coastline sensitivity to oil pollution in the Antarctic Peninsula region,CEP 8b,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp039_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,40,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 109 Moe Island, South Orkney Islands",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp040_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,41,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 110 Lynch Island, South Orkney Islands",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp041_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,42,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 111 Southern Powell Island and adjacent islands, South Orkney Islands",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp042_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,43,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 115 Lagotellerie Island, Marguerite Bay, Graham Land",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp043_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,44,False,"Revised Management Plan for Antarctic Specially Protected Area No. 126 Byers Peninsula, Livingston Island, South Shetland Islands",CEP 9a,United Kingdom | Chile | Spain,https://documents.ats.aq/ATCM44/wp/ATCM44_wp044_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,45,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 129 Rothera Point, Adelaide Island",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp045_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,46,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 140 Parts of Deception Island, South Shetland Islands",CEP 9a,United Kingdom | Spain,https://documents.ats.aq/ATCM44/wp/ATCM44_wp046_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,47,False,Discovery of the wreck of Endurance - Updating information for HSM 93 and Development of a Management Plan,CEP 9b,United Kingdom | South Africa,https://documents.ats.aq/ATCM44/wp/ATCM44_wp047_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,48,False,The Implementation of the Climate Change Response Working Programme,ATCM 16 | CEP 7b,China,https://documents.ats.aq/ATCM44/wp/ATCM44_wp048_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,49,False,"Revised Visitor Site Guidelines for Site No. 22 Wordie House, Winter Island",CEP 9c,Ukraine | United Kingdom,https://documents.ats.aq/ATCM44/wp/ATCM44_wp049_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,50,False,"Continuing Discussion on Relevant Issues, Trends and Challenges to the Antarctic Treaty System",ATCM 6b,Russian Federation,https://documents.ats.aq/ATCM44/wp/ATCM44_wp050_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,51,False,Report of the Informal Discussion on Post-Visit Reports,ATCM 17,Argentina,https://documents.ats.aq/ATCM44/wp/ATCM44_wp051_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,52,False,Proposal for Modifications to the Location Coordinates of Nine Historic Sites and Monuments,CEP 9b,Argentina,https://documents.ats.aq/ATCM44/wp/ATCM44_wp052_e.docx
2022,ATCM,44,ATCM XLIV - CEP XXIV,wp,53,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 133, Harmony Point, Nelson Island, South Shetland Islands",CEP 9a,Argentina | Chile,https://documents.ats.aq/ATCM44/wp/ATCM44_wp053_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,1,False,"Management Plan for Antarctic Specially Protected Area No.165 Edmonson Point, Wood Bay, Victoria Land, Ross Sea",CEP 9a,Italy,https://documents.ats.aq/ATCM45/wp/ATCM45_wp001_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,2,True,"Revised Management Plan for Antarctic Specially Protected Area No. 122 Arrival Heights, Hut Point Peninsula, Ross Island",CEP 9a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp002_rev1_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,3,False,Surveillance and coordination for the prevention and detection of Highly Pathogenic Avian Influenza in Antarctica,ATCM 13 | CEP 10a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp003_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,4,False,Infrastructure supporting tourism and other non-governmental activities in Antarctica,ATCM 17,Netherlands,https://documents.ats.aq/ATCM45/wp/ATCM45_wp004_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,5,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 108 Green Island, Berthelot Islands, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp005_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,6,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 117, Avian Island, Marguerite Bay, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp006_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,7,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 147 Ablation Valley and Ganymede Heights, Alexander Island",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp007_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,8,False,"Revision of the Management Plan for Antarctic Specially Protected Area (ASPA) No. 170 Marion Nunataks, Charcot Island, Antarctic Peninsula",CEP 9a,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp008_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,9,False,The United States Recognizes the Emperor Penguin as a Threatened Species and Provides Additional Protection for Emperor Penguins,ATCM 15 | CEP 10b,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp009_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,10,False,Promoting Diversity and Inclusion among Antarctic operators and expeditions,ATCM 15,United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp010_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,11,False,Report on the informal ICG to develop an ASPA Draft Management Plan for Danger Islands Archipelago (North-eastern Antarctic Peninsula),CEP 9a,Germany | United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp011_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,12,False,Preparation of the next Joint CEP/SC-CAMLR Workshop,CEP 7b,France,https://documents.ats.aq/ATCM45/wp/ATCM45_wp012_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,13,False,Dedicated process for the development of a comprehensive and consistent framework for Antarctic tourism and other non-governmental activities,ATCM 17,France | Netherlands | Belgium | Finland | Germany | India | New Zealand | Norway | Poland | Spain | Türkiye | United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp013_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,14,False,Review of International Maritime Organization (IMO) and Antarctic Treaty system (ATS) guidelines and agreements concerning ship biofouling and ballast water management,CEP 10a,Australia | New Zealand | United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp014_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,15,True,Proposal for an Intersessional Process to Review the Use and Maintenance of the Multi-Year Strategic Work Plan,ATCM 12a | ATCM 12b,Australia | Belgium | Netherlands | New Zealand | Norway | Sweden | United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp015_rev2_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,16,False,Report of the intersessional contact group to review the Scientific Information in the Electronic Information Exchange System,ATCM 10,Spain,https://documents.ats.aq/ATCM45/wp/ATCM45_wp016_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,17,False,Environmental monitoring: an international framework,CEP 11,Netherlands | France | Belgium,https://documents.ats.aq/ATCM45/wp/ATCM45_wp017_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,18,False,Contribution of information to inform State of the Antarctic Environment Reporting (SAER): a potential new SCAR initiative,CEP 11,SCAR,https://documents.ats.aq/ATCM45/wp/ATCM45_wp018_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,19,False,Urgent measures to be taken with respect to certain tourist and non-governmental activities,ATCM 17,France | Netherlands,https://documents.ats.aq/ATCM45/wp/ATCM45_wp019_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,20,False,"Revised Management Plan for Antarctic Specially Protected Area No. 137 Northwest White Island, McMurdo Sound",CEP 9a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp020_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,21,True,Update to the Procedure for CEP consideration of draft CEEs,CEP 4,Germany | India | Norway,https://documents.ats.aq/ATCM45/wp/ATCM45_wp021_rev1_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,22,False,Nomination and election procedures – CEP Chair,CEP 4,Norway,https://documents.ats.aq/ATCM45/wp/ATCM45_wp022_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,23,False,"Revised Management Plan for Antarctic Specially Protected Area No. 123 Barwick and Balham Valleys, Southern Victoria Land",CEP 9a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp023_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,24,False,"Revised Management Plan for Antarctic Specially Protected Area No. 172 Lower Taylor Glacier and Blood Falls, McMurdo Dry Valleys, Victoria Land",CEP 9a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp024_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,25,False,Sixth report of the Intersessional Contact Group on Education and Outreach,ATCM 11,Bulgaria | Belgium | Brazil | Chile | COMNAP | Czechia | Finland | IAATO | India | Italy | Korea (ROK) | Malaysia | Poland | Portugal | Romania | SCAR | South Africa | Spain | United Kingdom | United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp025_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,26,False,"Revised Management Plan for Antarctic Specially Protected Area No. 138 Linnaeus Terrace, Asgard Range, Victoria Land",CEP 9a,United States,https://documents.ats.aq/ATCM45/wp/ATCM45_wp026_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,27,False,"Relocation of artefacts from HSM 68: Supply depot, Hell’s Gate Moraine",CEP 9b,New Zealand | United Kingdom | Norway,https://documents.ats.aq/ATCM45/wp/ATCM45_wp027_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,28,True,"Review of the Management Plan for Antarctic Specially Protected Area No.156: Lewis Bay, Mount Erebus, Ross Island",CEP 9a,New Zealand,https://documents.ats.aq/ATCM45/wp/ATCM45_wp028_rev1_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,29,False,Implementation of ACCE Imperatives: A COMNAP perspective,ATCM 6d | CEP 7a,COMNAP,https://documents.ats.aq/ATCM45/wp/ATCM45_wp029_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,30,True,Proposal for an Informal Intersessional Process to Share Information on Domestic Implementation of Annex VI to the Protocol on Environmental Protection to the Antarctic Treaty,ATCM 8,Australia | Finland | France | Germany | Netherlands | New Zealand | Norway | Spain | Sweden | United Kingdom | Uruguay,https://documents.ats.aq/ATCM45/wp/ATCM45_wp030_rev2_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,31,False,Network of Observation Systems,ATCM 6d,Norway,https://documents.ats.aq/ATCM45/wp/ATCM45_wp031_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,32,False,"Report of the intersessional open-ended contact group (ICG) to Review the Draft Comprehensive Environmental Evaluation prepared by Argentina for the ‘Redevelopment of Petrel Station, Dundee Island, Antarctica’",CEP 8a,New Zealand,https://documents.ats.aq/ATCM45/wp/ATCM45_wp032_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,33,False,"The awareness-raising strategy on equality, diversity and inclusion addressed to the personnel participating in the Antarctic campaigns",ATCM 15,Spain,https://documents.ats.aq/ATCM45/wp/ATCM45_wp033_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,34,False,More data needed to manage air-supported land-based tourism,ATCM 17,Norway,https://documents.ats.aq/ATCM45/wp/ATCM45_wp034_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,35,False,Addressing management implication of loss of sea-ice,ATCM 6d,Norway | United Kingdom,https://documents.ats.aq/ATCM45/wp/ATCM45_wp035_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,36,False,Towards gender-neutral language in the Antarctic Treaty System,ATCM 6e | CEP 13,Finland | United Kingdom | Spain | Germany | New Zealand | Norway | France,https://documents.ats.aq/ATCM45/wp/ATCM45_wp036_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,37,True,"Revised Management Plan for Antarctic Specially Protected Area No. 168 Mount Harding, Grove Mountains, East Antarctica",CEP 9a,China,https://documents.ats.aq/ATCM45/wp/ATCM45_wp037_rev1_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,38,True,Helsinki Declaration on Climate Change and the Antarctic,ATCM 6d | CEP 7a,Finland,https://documents.ats.aq/ATCM45/wp/ATCM45_wp038_rev1_e.docx
2023,ATCM,45,ATCM XLV - CEP XXV,wp,39,False,DML-RINGS and Enderby Land RINGS – opening extensive international collaboration to close critical data gaps for sea-level projections,ATCM 6d,Norway | Germany | Australia | Belgium | China | Finland | India | Japan | Sweden | United States | SCAR,https://documents.ats.aq/ATCM45/wp/ATCM45_wp039_e.docx
